RAW:Pc,RAW:Pc + m,RAW:Ph,RAW:Ph + m,RAW:Pc',dMeasure,drMeasure,Pc,PcPlusM,PhPlusM,Ph,Yvalue
-75.93,-75839,-75956,-76063,-76084,-8.893222593947468e-13,0.9651615228750966,2.5527013026612416e-11,2.584520651638562e-11,2.492998532895227e-11,2.4090121365896836e-11,0.9437109363630758
-75874,-75861,-75977,-75.96,-75901,-1.6026185018788655e-13,0.9938023056811182,2.585830180421058e-11,2.5895755527564354e-11,2.5172114409382905e-11,2.523108991733821e-11,0.9757442738652605
-75983,-75927,-75846,-75967,-75934,2.8613044630416386e-13,1.011346556297121,2.5217382156449234e-11,2.5616185165863193e-11,2.6168620241414555e-11,2.5525055606702486e-11,1.0122008481429372
-75849,-75949,-75861,-75887,-75933,-4.981977299600568e-13,0.9808441360309043,2.600758340964422e-11,2.5291029102527163e-11,2.5686722125131297e-11,2.5407366016770438e-11,0.9769214469710705
-75817,-76006,-75933,-75863,-75839,-1.3238501649331008e-13,0.9949471217509921,2.6199922097727616e-11,2.5051089028400515e-11,2.5443193171437505e-11,2.5824591090543576e-11,0.9856743464433204
-75935,-75894,-75.88,-75885,-75913,1.2949077611958384e-13,1.0050785394907396,2.549764087799279e-11,2.577186639345183e-11,2.58873472944058e-11,2.5890007726364506e-11,1.0153883588779529
-75876,-75832,-75854,-75907,-75878,-1.1899965113605946e-14,0.9995395890030889,2.5846396357698423e-11,2.6106611874580934e-11,2.5971708319737446e-11,2.5653636339377047e-11,0.99254209307736
-75917,-75854,-75.88,-75841,-75829,5.240899002690154e-13,1.020469431942201,2.560353906004203e-11,2.6108680777361503e-11,2.6084646856480518e-11,2.6448602725701475e-11,1.033005736577186
-75878,-75808,-75849,-75901,-75892,-8.314648848167648e-14,0.9967815711512944,2.5834496392584818e-11,2.6233486567816528e-11,2.596601016540338e-11,2.5635680087661437e-11,0.9923042314468942
-75824,-75862,-75815,-75764,-75812,7.237641589659029e-14,1.0027669229965868,2.615772682719108e-11,2.594794383809948e-11,2.6248178594300714e-11,2.6575899367001282e-11,1.0159865779841202
-75805,-75822,-75839,-75752,-75796,5.4501477496308974e-14,1.002074475336478,2.6272415264688547e-11,2.618340104907479e-11,2.6094787819982462e-11,2.6635876435337436e-11,1.0138343264974727
-75764,-75778,-75.71,-75834,-75819,-3.3375768960328145e-13,0.9874156357468645,2.6521617055078838e-11,2.6352819695233576e-11,2.6686565611783448e-11,2.5847247457738975e-11,0.9745728325712808
-75722,-75828,-75719,-75846,-75.78,-3.5526048937764074e-13,0.9867337887185598,2.677934806259709e-11,2.6044830639545794e-11,2.6620222726836276e-11,2.5759109651229244e-11,0.961902044479088
-75746,-75776,-75.83,-75814,-75.78,-2.0768049718579632e-13,0.9922017758401636,2.6631768070405244e-11,2.6396516144247196e-11,2.6017773295399155e-11,2.6062266242215093e-11,0.9786156958605007
-75727,-75665,-75626,-75772,-75.68,2.9104870145297275e-13,1.0108809212209116,2.6748534939635434e-11,2.72058986968702e-11,2.7523415975027217e-11,2.6691093926265332e-11,0.9978525547847861
-75715,-75719,-75673,-75673,-75614,6.310980661491514e-13,1.0235286413287903,2.6822546076084916e-11,2.6955627488062384e-11,2.7398750476064062e-11,2.755652499260135e-11,1.0273642522389346
-75738,-75707,-75.7,-75723,-75634,6.466352936772756e-13,1.02423591412157,2.6680870811543603e-11,2.7033659390590477e-11,2.723866568610778e-11,2.7258159069942494e-11,1.021636784739017
-75712,-75.68,-75604,-75771,-75683,1.798309727373765e-13,1.0066998409579637,2.6841080835452284e-11,2.708454138427275e-11,2.760684681445662e-11,2.6613776920732117e-11,0.9915314917415718
-75689,-75744,-75665,-75721,-75631,3.627829848596737e-13,1.0134445697847891,2.698360681426305e-11,2.6734731023463894e-11,2.7314528013936795e-11,2.7057602183968044e-11,1.0027422342096195
-75.69,-75641,-75624,-75711,-75752,-3.8239399723400036e-13,0.9858253917099976,2.6977394324449205e-11,2.718789634859264e-11,2.719930551425169e-11,2.6560466436385973e-11,0.9845452869521436
-75665,-75607,-75552,-75491,-75762,-5.993029976835435e-13,0.977912505721242,2.7133136521506956e-11,2.7348104119529798e-11,2.7548732579208198e-11,2.7792818723178483e-11,1.0243127882081982
-75.66,-75696,-75655,-75515,-75722,-3.8504462579374724e-13,0.9858253917099975,2.7164392688390836e-11,2.6843888254188282e-11,2.700316254809233e-11,2.779787025833387e-11,1.0233201447648694
-75.7,-75533,-75537,-75726,-75645,3.430293500161959e-13,1.0127447488145322,2.691534803926914e-11,2.8056242532284992e-11,2.811624996097921e-11,2.7011966739073227e-11,1.003589725076678
-75.6,-75518,-75531,-75716,-75583,1.0802266497511392e-13,1.0039220659070247,2.754228703338169e-11,2.809426452039054e-11,2.803738037810773e-11,2.6897387666338683e-11,0.9765851192291556
-75577,-75647,-75532,-75606,-75603,-1.652683477205536e-13,0.994031163465777,2.768853641291239e-11,2.7204510245647164e-11,2.7894292204686272e-11,2.7380310969512816e-11,0.9888681207701597
-75546,-75592,-75496,-75563,-75.55,-2.5672945293940402e-14,0.999079389984464,2.7886884631591664e-11,2.758665032185163e-11,2.8196963063987327e-11,2.7758683020086626e-11,0.9954027990864277
-75474,-75569,-75644,-75506,-75542,-4.404828841720878e-13,0.98446436398038,2.835306411760683e-11,2.762946686625588e-11,2.7044413143203963e-11,2.7814556634992385e-11,0.9810070798563165
-75639,-75482,-75531,-75494,-75594,2.843021508365235e-13,1.0104155005282138,2.729606225513589e-11,2.8371959455588597e-11,2.8125520121038434e-11,2.8436020234308435e-11,1.0417627263785294
-75525,-75.47,-75487,-75541,-75473,3.375371869001884e-13,1.0120454110965427,2.8022056216667452e-11,2.846357458114063e-11,2.843708866347019e-11,2.8172161972960486e-11,1.005356700276825
-75502,-75.61,-75514,-75422,-75464,2.4757151294194466e-13,1.0087882149492673,2.8170853167693944e-11,2.754083440925946e-11,2.821690741978877e-11,2.8880267065456547e-11,1.0251825492660673
-75.53,-75498,-75483,-75476,-75561,-1.9908030825265714e-13,0.9928874013250413,2.7989813196343633e-11,2.814704135764375e-11,2.8194827994594743e-11,2.8190699823901466e-11,1.0071771335574358
-75464,-75449,-75431,-75514,-75401,4.152503871667404e-13,1.0146120128695835,2.8418424680635888e-11,2.8620560739841808e-11,2.884281063837271e-11,2.8404559453692855e-11,0.9995121043091286
-75455,-75552,-75485,-75479,-75379,5.027300235600141e-13,1.0176536626205313,2.8477378001737486e-11,2.797406658393997e-11,2.853270612225476e-11,2.8697487747310943e-11,1.0077292841201893
-75.57,-75329,-75316,-75504,-75473,6.263923570491995e-13,1.0225863706103928,2.773320104651844e-11,2.94722799498857e-11,2.9716761915249666e-11,2.8627677264889953e-11,1.032252902103553
-75386,-75308,-75303,-75318,-75389,-1.9979607491197895e-14,0.9993094630025895,2.893343523391504e-11,2.945278412152172e-11,2.948172327133718e-11,2.937504330609309e-11,1.015262898048843
-75395,-75452,-75413,-75354,-75437,-2.7788600261384454e-13,0.990375754969247,2.8873537791888903e-11,2.8427584772758106e-11,2.8615171645433152e-11,2.8938997512764365e-11,1.0022671181255056
-75461,-75392,-75431,-75541,-75503,-2.736948789543537e-13,0.9903757549692471,2.843806221472982e-11,2.882506609585228e-11,2.8498338005312162e-11,2.7713737923569578e-11,0.9745297592469199
-75376,-75.37,-75427,-75.41,-75531,-1.0167646449204988e-12,0.9649393118055815,2.900013369054067e-11,2.8786035383414328e-11,2.8153189252181707e-11,2.801141066366635e-11,0.9659062596943536
-75387,-75518,-75454,-75426,-75497,-7.234690931854965e-13,0.9749896377173887,2.8926773831200887e-11,2.788639158085039e-11,2.8122201368730944e-11,2.8125570085359817e-11,0.972302346935873
-75367,-75466,-75385,-75315,-75489,-8.049887280407255e-13,0.9722993602579224,2.9060293752636264e-11,2.8204093343387854e-11,2.853760380662998e-11,2.8806595391442575e-11,0.9912699312899865
-75284,-75.45,-75376,-75249,-75443,-1.0648466467146215e-12,0.9640509790107489,2.962101936052761e-11,2.8243971013360443e-11,2.8467710367183357e-11,2.9062066093129323e-11,0.981129843622359
-75284,-75394,-75357,-75326,-75495,-1.4047235296195728e-12,0.9525767998554607,2.962101936052761e-11,2.8529006052735622e-11,2.842492288354003e-11,2.82823967649266e-11,0.9548083548608448
-75363,-75405,-75373,-75314,-75371,-5.353104692270099e-14,0.9981596274917245,2.908707160207587e-11,2.879374773601976e-11,2.8993407670340897e-11,2.9376961412335186e-11,1.0099662769159143
-75318,-75376,-75387,-75.27,-75347,-1.9559803768439238e-13,0.9933447481708269,2.9390028011711486e-11,2.8951234181119573e-11,2.882897481235869e-11,2.956996178911702e-11,1.006122273083028
-75.34,-75364,-75255,-75414,-75362,-1.477538594677815e-13,0.9949471217509959,2.924152377843331e-11,2.904343636248617e-11,2.974559854952214e-11,2.8636679134762837e-11,0.9793155565950169
-75275,-75375,-75264,-75324,-75312,-2.518075376422356e-13,0.9915166238050535,2.968246743463237e-11,2.8943860102521002e-11,2.963184000490702e-11,2.916059656946625e-11,0.9824182114807202
-75265,-75352,-75.4,-75301,-75301,-2.455949502260053e-13,0.9917449552314141,2.9750892588808723e-11,2.9099439247655782e-11,2.8717517556152995e-11,2.9321101425913214e-11,0.9855536716549748
-75379,-75222,-75194,-75356,-75322,3.828632322693962e-13,1.013211242412733,2.89801080252975e-11,3.0142638528476804e-11,3.043269982896698e-11,2.9421139649903715e-11,1.015218425832686
-75216,-75279,-75148,-75.26,-75306,-6.171148103698806e-13,0.9794899854086981,3.00884627664573e-11,2.9500862755233756e-11,3.025472539847478e-11,2.932232818651444e-11,0.9745372641371047
-75233,-75299,-75238,-75185,-75365,-8.972352686280589e-13,0.9700631337839601,2.9970914863070395e-11,2.929457964228902e-11,2.948781179308455e-11,2.9631076526412565e-11,0.9886610622928774
-75205,-75256,-75174,-75222,-75244,-2.6966945347629527e-13,0.9910601186478318,3.016476873162217e-11,2.97451927183534e-11,3.0246020837917244e-11,2.9844670630302235e-11,0.9893883455839536
-75196,-75279,-75255,-75225,-75203,-4.8681480299731436e-14,0.9983894887023252,3.022734480038655e-11,2.964297108775129e-11,2.979513473910617e-11,2.9989663098387935e-11,0.9921368646975709
-75311,-75148,-75265,-75219,-75202,7.481756770806097e-13,1.025415788355233,2.9437437337117385e-11,3.0750326722929875e-11,3.012498042734903e-11,3.0628817327532313e-11,1.040471593256276
-75118,-75137,-75226,-75264,-75255,-9.556618798227084e-13,0.9689469499787371,3.077513735907874e-11,3.040187746810481e-11,2.9541430282505586e-11,2.9040997363861104e-11,0.9436512670931732
-75088,-75228,-75325,-75164,-75198,-7.750326216876462e-13,0.9749896377173866,3.0988460420120675e-11,2.981168186900909e-11,2.8955178728715822e-11,2.98696162034765e-11,0.9638948111175696
-75246,-75194,-75195,-75.16,-75204,2.903799803332957e-13,1.0097177712423422,2.988133524568446e-11,3.0313863207915605e-11,3.037949569528008e-11,3.06967348815298e-11,1.0272879250254756
-75199,-75188,-75161,-75228,-75186,9.055432614570243e-14,1.0029978451983288,3.0206471700468404e-11,3.0305715524194175e-11,3.0517209829704e-11,3.0073355769040275e-11,0.9955931320695736
-75188,-75247,-75214,-75209,-75206,-1.2525310612578323e-13,0.9958639240535909,3.028307694265775e-11,2.98431423295216e-11,3.0039695653570904e-11,3.004305891381711e-11,0.9920741862098383
-75215,-75093,-75217,-75227,-75224,-6.230290196640128e-14,0.9979298192025283,3.009539168873198e-11,3.093722844044815e-11,3.0050383988458935e-11,2.9965622651337e-11,0.995688076143446
-75245,-75111,-75192,-75148,-75153,6.398993020329261e-13,1.021409751989849,2.988821646959371e-11,3.0984755842663266e-11,3.0575147689739554e-11,3.1043207280184414e-11,1.0386436846027838
-75.24,-75285,-75195,-75065,-75147,6.476747037946112e-13,1.021644967355854,2.992264636608195e-11,2.977611832989233e-11,3.055814305701074e-11,3.163876498758354e-11,1.0573518331402283
-75204,-75129,-75139,-75077,-75246,-2.903799803332957e-13,0.990375754969247,3.0171715226017757e-11,3.0624692386753324e-11,3.0481495589871075e-11,3.084926384264961e-11,1.022456416930768
-75078,-75154,-75156,-75039,-75085,-5.002231373305199e-14,0.9983894887023296,3.1059896199056515e-11,3.0508581643986837e-11,3.048202382135857e-11,3.130255599553882e-11,1.0078126402911056
-75115,-75118,-75158,-75112,-75.1,1.0655091011198198e-13,1.0034598491478393,3.079640341502394e-11,3.080177508660674e-11,3.0546264658893963e-11,3.089759734869914e-11,1.0032859010291388
-75099,-75064,-75077,-75133,-75112,-9.2386646501061e-14,0.9970111150161665,3.091007081261621e-11,3.113708636942941e-11,3.102085550464906e-11,3.0599737166747346e-11,0.9899601121022925
-75.03,-75106,-75.14,-75027,-75096,-4.736568292725943e-13,0.9849178309808155,3.1405086938762164e-11,3.0741875587042544e-11,3.038280592227046e-11,3.1071545676837824e-11,0.9893793874038711
-75109,-75083,-75063,-75036,-75129,-1.4169224067023478e-13,0.9954054173515253,3.083897962250688e-11,3.098873468855332e-11,3.109651263411768e-11,3.1255459984627165e-11,1.0135049981295856
-75038,-74966,-75066,-75066,-75097,-4.229811757243935e-13,0.9865066110230992,3.134728988014006e-11,3.176557097629698e-11,3.093434595225909e-11,3.082860065832799e-11,0.9834534588541677
-75054,-75067,-75158,-74988,-75077,-1.6496584359255384e-13,0.9947180530834236,3.123201467149214e-11,3.109742431092751e-11,3.0410506282041695e-11,3.15865500067845e-11,1.0113516639583284
-75072,-74998,-75028,-75.04,-75091,-1.357749451436335e-13,0.9956346443087929,3.110283668685142e-11,3.1603399045927856e-11,3.1351665373838874e-11,3.12310260342981e-11,1.004121468042845
-74991,-75025,-74995,-75062,-75003,-8.743736733544903e-14,0.9972407117415502,3.168837727181494e-11,3.141940486075406e-11,3.161548595065463e-11,3.1108958104811076e-11,0.981715088720582
-74.95,-75.07,-75075,-75046,-74985,-2.5676445855253615e-13,0.9919733392390816,3.198895109691397e-11,3.105297225642207e-11,3.095297679811846e-11,3.109702584572125e-11,0.9721177087522958
-75018,-74974,-75063,-75082,-74987,2.2559439465427276e-13,1.0071635501321365,3.149198239602283e-11,3.186905977462523e-11,3.128015595177994e-11,3.120049794352486e-11,0.9907441694577226
-74988,-75003,-75.02,-74952,-74952,2.6394864257038403e-13,1.0083237577615525,3.171027438947892e-11,3.1666927065122084e-11,3.160945746229837e-11,3.217218451397709e-11,1.014566576082717
-74946,-75025,-75013,-74928,-74985,-2.862409436663325e-13,0.9910601186478314,3.201842758202777e-11,3.136970396667134e-11,3.138513928771866e-11,3.193672754057718e-11,0.9974483431067537
-75005,-74935,-74987,-75133,-75036,-2.2466131910489898e-13,0.9928874013250412,3.158639048423474e-11,3.204346271233068e-11,3.1605246131124655e-11,3.0500531162294466e-11,0.9656225575226064
-74882,-74923,-75006,-75033,-74928,-3.42354113549174e-13,0.9894640051300785,3.24937623618761e-11,3.21028567127312e-11,3.1407941229547905e-11,3.112663497916217e-11,0.957926467009621
-74927,-74969,-74959,-75023,-74939,-8.8735433008497e-14,0.9972407117415537,3.215881223604485e-11,3.1827124088935185e-11,3.187836046811757e-11,3.1389195199562565e-11,0.9760682381291537
-75009,-74916,-74907,-74993,-74949,4.3900593638327936e-13,1.0139113857366797,3.155731173680025e-11,3.2350120203277685e-11,3.252675353712047e-11,3.200304204673219e-11,1.0141244702226064
-74912,-74973,-74971,-74877,-74937,-1.8522785479569388e-13,0.9942600739529598,3.2270076875155253e-11,3.1773680191604184e-11,3.174203024816644e-11,3.2392272840288146e-11,1.003786664829019
-75006,-74958,-74929,-74948,-75021,-1.0888226926591486e-13,0.9965520801347683,3.157911828632249e-11,3.190285894343017e-11,3.2089564830610823e-11,3.192202424391577e-11,1.01085862988587
-74991,-74886,-74935,-75011,-74915,5.594159213488059e-13,1.0176536626205337,3.168837727181494e-11,3.260370225914051e-11,3.2379336002781304e-11,3.196234434445528e-11,1.00864566431693
-74984,-75015,-74944,-74991,-74886,7.243541931809927e-13,1.0228218569340435,3.173949408562232e-11,3.169483235034031e-11,3.2395353105118576e-11,3.223164291670068e-11,1.0155058814028577
-74965,-74941,-74863,-74946,-74973,-5.866860165589098e-14,0.9981596274917244,3.1878655756959e-11,3.204064423659035e-11,3.2606896818303746e-11,3.197442613078585e-11,1.003004216192709
-74848,-74963,-74875,-74868,-74.89,-3.151858206229746e-13,0.990375754969247,3.274914755555791e-11,3.181454334617607e-11,3.238858543949311e-11,3.236228952497964e-11,0.9881872335784625
-74875,-75.02,-74972,-74905,-74902,-2.0171126465989003e-13,0.9938023056811185,3.25461783498046e-11,3.14270553248482e-11,3.1726459189377917e-11,3.217084858546597e-11,0.9884677776817725
-74967,-74916,-74896,-74926,-74945,1.6182247300857118e-13,1.0050785394907376,3.186397847328175e-11,3.228082433743401e-11,3.247009473619201e-11,3.228758478354681e-11,1.0132942065166237
-74829,-74958,-74927,-74798,-74839,-7.565119361223815e-14,0.9977000638225506,3.2892736048064834e-11,3.1911166712343584e-11,3.212098663923873e-11,3.307162641651897e-11,1.0054385979990454
-74.84,-74952,-74945,-74892,-74829,8.320673675292801e-14,1.0025360539605255,3.2809529311311906e-11,3.1995024716237536e-11,3.206740431466678e-11,3.248143383484347e-11,0.9899999944115225
-74903,-74918,-74789,-74874,-74871,2.3914794286723276e-13,1.0073954848112523,3.2337020353739085e-11,3.2285311884595826e-11,3.3316662758901545e-11,3.2733034204314135e-11,1.0122464545664072
-74877,-74.92,-74814,-74825,-74847,2.254954622998635e-13,1.0069316688518046,3.2531193731384916e-11,3.226706177840931e-11,3.311928768400077e-11,3.3092166930065546e-11,1.0172441627353939
-74948,-74887,-74878,-74889,-74.89,4.3027578906972875e-13,1.0134445697847914,3.2003685945865205e-11,3.256394300929399e-11,3.2738841904064606e-11,3.276413763229084e-11,1.023761378227244
-74885,-74875,-74868,-74897,-74732,1.1643393580559555e-12,1.0358574645826812,3.2471324216780225e-11,3.283726318931859e-11,3.318084856947485e-11,3.3254980991674435e-11,1.0241338101785586
-74887,-74921,-74938,-74823,-74722,1.2568277252578613e-12,1.0387236024226234,3.2456374062026556e-11,3.2517478912989834e-11,3.270587592396964e-11,3.3880831241592785e-11,1.0438883646350632
-74893,-74905,-74834,-74931,-74.88,9.716485415910444e-14,1.0029978451983328,3.2411564884384365e-11,3.234642324750066e-11,3.2903471104176766e-11,3.220208015203193e-11,0.9935367288466418
-74803,-74857,-74847,-74887,-74791,9.155816350337394e-14,1.0027669229965868,3.3090246319221366e-11,3.270424044003066e-11,3.280246827543647e-11,3.252504268465409e-11,0.9829193282783464
-74.81,-74892,-74881,-74777,-74732,5.987094711546915e-13,1.0181224173776957,3.303695410368149e-11,3.256870615006745e-11,3.280059992419567e-11,3.3737974679219726e-11,1.02121928593472
-74.88,-74769,-74831,-74843,-74846,2.555028299943472e-13,1.0078595144150284,3.250872973854347e-11,3.3414195294662713e-11,3.3005343285666855e-11,3.297850023995058e-11,1.0144505954303755
-74817,-74767,-74868,-74798,-74734,6.364296295810491e-13,1.0192952491349274,3.298374771585688e-11,3.3524788921247937e-11,3.29168937052374e-11,3.360568703391393e-11,1.0188559324251094
-74885,-74833,-74816,-74823,-74746,1.056085368061422e-12,1.0325236310355237,3.2471324216780225e-11,3.312647600783582e-11,3.3519386062917133e-11,3.373027447369546e-11,1.0387711399914095
